Unnamed: 0,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,SimillarHTTP,Inbound,Label
494536,192.168.50.7-4.2.2.4-63695-53-17,192.168.50.7,63695,4.2.2.4,53,17,2018-12-01 13:31:16.216174,21046,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9693.053311793215,190.0598688586905,7015.333333333334,12149.181714557297,21044.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.02993442934525,95.02993442934525,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
446739,172.217.6.194-192.168.50.7-443-52307-6,192.168.50.7,52307,172.217.6.194,443,6,2018-12-01 13:30:44.791783,96832730,54,70,6450.0,3872.0,910.0,0.0,119.44444444444444,233.30461638201083,118.0,0.0,55.31428571428571,42.13145159201756,106.59618911911294,1.2805587532232128,787257.9674796747,4653420.151976929,39412086.0,0.0,96832730.0,1827032.6415094344,7006019.042254757,39434723.0,0.0,83683372.0,1212802.492753623,6005087.294857206,39453104.0,0.0,1,0,0,0,1080,1400,0.5576626828552701,0.7228960703679428,0.0,910.0,82.94399999999997,158.98038548117168,25274.762967741943,0,0,1,0,0,1,0,0,1.0,83.61290322580646,119.44444444444444,55.31428571428572,1080,0,0,0,0,0,0,54,6450,70,3872,255,455,31,20,1212714.5,1894157.0681064613,4053940.0,258995.0,22995456.0,14005956.688101817,39412086.0,9732696.0,0,0,0
759271,172.16.0.5-192.168.50.1-34277-34277-6,172.16.0.5,34277,192.168.50.1,34277,6,2018-12-01 13:32:35.920402,103053515,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1358517465415905,7927193.461538463,9682438.03931142,27219315.0,1.0,103053515.0,7927193.461538463,9682438.03931142,27219315.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.1358517465415905,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,1.0,0.0,1.0,1.0,17175584.666666668,5863721.942022753,27219315.0,11997576.0,0,1,1
411617,172.16.0.5-192.168.50.1-27485-48482-6,172.16.0.5,27485,192.168.50.1,48482,6,2018-12-01 13:33:12.834912,52,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692307692,17.333333333333336,28.29016319029166,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,38461.53846153846,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
381359,192.168.50.7-4.2.2.4-56882-53-17,192.168.50.7,56882,4.2.2.4,53,17,2018-12-01 13:31:16.218025,20925,2,2,86.0,118.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,9749.10394265233,191.15890083632016,6975.0,12041.237311838016,20879.0,1.0,45.0,45.0,0.0,45.0,45.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.57945041816008,95.57945041816008,43.0,59.0,49.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,61.75,43.0,59.0,40,0,0,0,0,0,0,2,86,2,118,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
423087,192.168.50.7-54.164.24.12-52377-443-6,54.164.24.12,443,192.168.50.7,52377,6,2018-12-01 13:32:19.065449,182,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16483.516483516483,91.0,127.27922061357856,181.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,20,40,5494.5054945054935,10989.010989010989,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,2,0,122,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
373803,192.168.50.7-4.2.2.4-52807-53-17,192.168.50.7,52807,4.2.2.4,53,17,2018-12-01 13:32:18.620177,20887,2,2,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,9383.827260975726,191.506678795423,6962.333333333334,12057.383021756144,20885.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.7533393977115,95.7533393977115,41.0,57.0,47.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35462,192.168.50.7-4.2.2.4-55940-53-17,192.168.50.7,55940,4.2.2.4,53,17,2018-12-01 13:31:16.697780,20900,2,2,76.0,180.0,38.0,38.0,38.0,0.0,90.0,90.0,90.0,0.0,12248.803827751197,191.38755980861245,6966.666666666666,12064.88857525561,20898.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.69377990430624,95.69377990430624,38.0,90.0,58.8,28.48157299026864,811.2,0,0,0,0,0,0,0,0,1.0,73.5,38.0,90.0,40,0,0,0,0,0,0,2,76,2,180,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
373464,172.16.0.5-192.168.50.1-33696-42210-6,172.16.0.5,33696,192.168.50.1,42210,6,2018-12-01 13:30:36.377191,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
234927,172.16.0.5-192.168.50.1-25201-64955-6,172.16.0.5,25201,192.168.50.1,64955,6,2018-12-01 13:30:34.967488,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
629380,192.168.50.254-224.0.0.5-0-0-0,192.168.50.254,0,224.0.0.5,0,0,2018-12-01 13:32:40.125995,103364024,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482836542818805,2953257.828571428,4429005.482161108,9939831.0,1.0,103364024.0,2953257.828571428,4429005.482161108,9939831.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3482836542818805,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,36,0,0,0,-1,-1,0,0,2.9090909090909087,0.3015113445777637,3.0,2.0,9396726.272727272,304063.6536717569,9939831.0,9007413.0,0,0,0
20,192.168.50.8-74.208.236.171-59984-80-6,74.208.236.171,80,192.168.50.8,59984,6,2018-12-01 13:33:08.169434,300,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.333333333334,100.0,91.98369420718,181.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,59.5,84.14570696119915,119.0,0.0,0,0,0,0,20,60,3333.333333333333,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,1959,16385,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
540438,172.16.0.5-192.168.50.1-13434-7095-6,172.16.0.5,13434,192.168.50.1,7095,6,2018-12-01 13:33:20.859163,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
331002,192.168.50.6-4.2.2.4-57736-53-17,192.168.50.6,57736,4.2.2.4,53,17,2018-12-01 13:32:15.085108,20803,2,2,64.0,120.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,8844.878142575591,192.2799596212085,6934.333333333334,12008.885599144214,20801.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,96.13997981060425,96.13997981060425,32.0,60.0,43.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
602461,172.16.0.5-192.168.50.1-45518-31553-6,172.16.0.5,45518,192.168.50.1,31553,6,2018-12-01 13:32:31.933027,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
536090,172.16.0.5-192.168.50.1-9905-40339-6,172.16.0.5,9905,192.168.50.1,40339,6,2018-12-01 13:30:55.489768,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
235647,172.16.0.5-192.168.50.1-54152-44657-6,172.16.0.5,54152,192.168.50.1,44657,6,2018-12-01 13:31:26.391767,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
22,192.168.50.8-74.208.236.171-59991-80-6,74.208.236.171,80,192.168.50.8,59991,6,2018-12-01 13:33:08.234275,219,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18264.8401826484,73.0,67.55738301621814,135.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,42.0,57.982756057296896,83.0,1.0,0,0,0,0,20,60,4566.2100456621,13698.6301369863,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,1892,16385,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
755611,192.168.50.253-224.0.0.5-0-0-0,192.168.50.253,0,224.0.0.5,0,0,2018-12-01 13:30:32.308047,113380452,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4586328514548521,2223146.11764706,4049699.661400349,9826944.0,0.0,113380452.0,2223146.11764706,4049699.661400349,9826944.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.4586328514548522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,52,0,0,0,-1,-1,0,0,5.0,2.174229226018436,10.0,3.0,9448365.666666668,270574.10436105623,9826944.0,9011331.0,0,0,0
28638,172.16.0.5-192.168.50.1-34659-16346-6,172.16.0.5,34659,192.168.50.1,16346,6,2018-12-01 13:31:45.877145,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
123091,172.16.0.5-192.168.50.1-54214-58870-6,172.16.0.5,54214,192.168.50.1,58870,6,2018-12-01 13:31:03.386915,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
100806,172.217.12.162-192.168.50.6-443-58119-6,192.168.50.6,58119,172.217.12.162,443,6,2018-12-01 13:33:13.352962,58141983,8,6,184.0,184.0,46.0,0.0,23.0,24.58803425594305,46.0,0.0,30.66666666666667,23.754297856738823,6.329333486957264,0.2407898609168524,4472460.23076923,16088314.1864729,58017581.0,0.0,58141983.0,8305997.571428573,21920767.44750941,58017581.0,0.0,58079780.0,11615956.0,25974038.72978781,58079729.0,1.0,1,0,0,0,160,120,0.1375942062382014,0.103195654678651,0.0,46.0,27.6,23.32625743050706,544.1142857142858,0,0,1,0,0,1,0,0,0.0,29.57142857142857,23.0,30.66666666666667,160,0,0,0,0,0,0,8,184,6,184,257,246,3,20,62202.0,0.0,62202.0,62202.0,58017581.0,0.0,58017581.0,58017581.0,0,0,0
709068,192.168.50.7-4.2.2.4-57011-53-17,192.168.50.7,57011,4.2.2.4,53,17,2018-12-01 13:31:18.021536,20875,2,2,72.0,352.0,36.0,36.0,36.0,0.0,176.0,176.0,176.0,0.0,20311.377245508986,191.61676646706584,6958.333333333334,12050.45481852587,20873.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,95.80838323353292,95.80838323353292,36.0,176.0,92.0,76.68115805072324,5880.0,0,0,0,0,0,0,0,0,1.0,115.0,36.0,176.0,40,0,0,0,0,0,0,2,72,2,352,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
728484,172.217.9.226-192.168.50.6-443-58065-6,192.168.50.6,58065,172.217.9.226,443,6,2018-12-01 13:31:16.709743,59099202,28,36,2468.0,1924.0,332.0,0.0,88.14285714285714,130.29019299830048,208.0,0.0,53.44444444444444,62.06560788826354,74.31572426307889,1.0829249437242825,938082.5714285716,7388800.239594487,58653802.0,0.0,59058604.0,2187355.7037037043,11284982.784266395,58653802.0,1.0,59058341.0,1687381.171428572,9924931.107386127,58726199.0,0.0,1,0,0,0,560,720,0.4737796628793736,0.6091452808449089,0.0,332.0,68.27692307692307,97.83843628852934,9572.359615384614,0,0,1,0,0,1,0,0,1.0,69.34375,88.14285714285714,53.44444444444444,560,0,0,0,0,0,0,28,2468,36,1924,258,477,13,20,62270.0,0.0,62270.0,62270.0,58653802.0,0.0,58653802.0,58653802.0,0,0,0
324941,172.16.0.5-192.168.50.1-36498-11898-6,172.16.0.5,36498,192.168.50.1,11898,6,2018-12-01 13:34:15.999481,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
553501,172.16.0.5-192.168.50.1-22764-47105-6,172.16.0.5,22764,192.168.50.1,47105,6,2018-12-01 13:31:32.488467,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
145537,172.16.0.5-192.168.50.1-26992-14974-6,172.16.0.5,26992,192.168.50.1,14974,6,2018-12-01 13:31:55.940733,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
456232,192.168.50.8-4.2.2.4-61048-53-17,192.168.50.8,61048,4.2.2.4,53,17,2018-12-01 13:32:54.499864,20815,2,2,50.0,82.0,25.0,25.0,25.0,0.0,41.0,41.0,41.0,0.0,6341.58059092001,192.16910881575785,6938.333333333334,12015.81380237449,20813.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,96.08455440787893,96.08455440787893,25.0,41.0,31.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,39.25,25.0,41.0,40,0,0,0,0,0,0,2,50,2,82,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
17,172.217.12.162-192.168.50.8-80-59986-6,192.168.50.8,59986,172.217.12.162,80,6,2018-12-01 13:32:52.630766,5868012,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1929082626279564,978002.0,2375649.495737787,5827163.0,1.0,5868012.0,1467003.0,2906837.106888058,5827163.0,1.0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,124,64,0.8520773304485403,0.3408309321794161,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,124,0,0,0,0,0,0,5,0,2,0,8192,60720,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
758342,172.217.11.34-192.168.50.6-443-58111-6,192.168.50.6,58111,172.217.11.34,443,6,2018-12-01 13:33:12.337209,58142029,8,6,184.0,184.0,46.0,0.0,23.0,24.58803425594305,46.0,0.0,30.66666666666667,23.754297856738823,6.329328479403428,0.2407896704120869,4472463.769230769,16088307.43247756,58017562.0,0.0,58142029.0,8306004.142857143,21920756.1916161,58017562.0,1.0,58079814.0,11615962.8,25974080.76785781,58079811.0,0.0,1,0,0,0,160,120,0.1375940973783354,0.1031955730337515,0.0,46.0,27.6,23.32625743050706,544.1142857142858,0,0,1,0,0,1,0,0,0.0,29.57142857142857,23.0,30.66666666666667,160,0,0,0,0,0,0,8,184,6,184,258,250,3,20,62274.0,0.0,62274.0,62274.0,58017562.0,0.0,58017562.0,58017562.0,0,0,0
15,192.168.50.8-74.208.236.171-59990-80-6,192.168.50.8,59990,74.208.236.171,80,6,2018-12-01 13:32:53.081542,1418434,11,6,1868.0,316.0,484.0,0.0,169.8181818181818,235.85835502768103,158.0,0.0,52.66666666666667,81.59084916010292,1539.7262050966065,11.985048299744648,88652.125,265843.767053477,1065726.0,0.0,1418434.0,141843.4,335698.29203060694,1065726.0,0.0,67929.0,13585.8,23927.754203017044,55261.0,1.0,0,0,0,0,244,144,7.755031252775947,4.230017046968698,0.0,484.0,121.33333333333331,196.8050692795225,38732.23529411765,0,0,0,0,1,0,0,0,0.0,128.47058823529414,169.8181818181818,52.66666666666666,244,0,0,0,0,0,0,11,1868,6,316,8192,1892,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,talebi.ca/wp-content/themes/enfold/css/grid.css?ver=2,0,0
622596,172.16.0.5-192.168.50.1-62576-44692-6,172.16.0.5,62576,192.168.50.1,44692,6,2018-12-01 13:32:23.836468,49,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,40816.32653061225,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
88476,172.16.0.5-192.168.50.1-20791-20791-6,172.16.0.5,20791,192.168.50.1,20791,6,2018-12-01 13:30:44.135738,97003023,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443253990135957,7461771.0,10684698.619482916,36051375.0,0.0,97003023.0,7461771.0,10684698.619482916,36051375.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,280,0,0.1443253990135957,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,14,0,0,0,5840,-1,0,20,10.6,21.46625258399798,49.0,1.0,16167161.666666664,10251878.470452849,36051375.0,5924284.0,0,1,1
580481,172.16.0.5-192.168.50.1-60311-32393-6,172.16.0.5,60311,192.168.50.1,32393,6,2018-12-01 13:34:09.446582,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
437373,172.16.0.5-192.168.50.1-5888-58113-6,172.16.0.5,5888,192.168.50.1,58113,6,2018-12-01 13:31:17.886536,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5840,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
14,172.217.10.35-192.168.50.8-443-59995-6,172.217.10.35,443,192.168.50.8,59995,6,2018-12-01 13:32:53.516861,41539,3,2,76.0,0.0,38.0,0.0,25.333333333333336,21.939310229205777,0.0,0.0,0.0,0.0,1829.6059125159488,120.368810033944,10384.75,20739.51014167564,41494.0,0.0,41539.0,20769.5,29308.868973401208,41494.0,45.0,44.0,44.0,0.0,44.0,44.0,1,0,0,0,60,40,72.2212860203664,48.1475240135776,0.0,38.0,19.0,20.81345718519632,433.2,0,0,1,0,0,1,0,0,0.0,22.8,25.33333333333333,0.0,60,0,0,0,0,0,0,3,76,2,0,246,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
222439,172.16.0.5-192.168.50.1-62490-59837-6,172.16.0.5,62490,192.168.50.1,59837,6,2018-12-01 13:34:09.783878,117,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34188.03418803419,39.0,66.68583057891685,116.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,17094.017094017094,17094.017094017094,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,2,0,5840,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
